#data digitized from ATLAS, fig 7 arXiv:1710.11412
1.015860909505009	1.0746544550008446e-42
1.0828380266368665	1.1073773932669354e-42
1.1541935349736319	1.1716807417997041e-42
1.2302600081336637	1.23246458233967e-42
1.3113395992532737	1.2964017351591294e-42
1.3977619773101073	1.36422589808357e-42
1.4898799260896212	1.4355984341331332e-42
1.5880688058467223	1.510704984402289e-42
1.6927304529205276	1.5884124698877023e-42
1.8042879710751811	1.6715138290012433e-42
1.9231975634099583	1.758962822005499e-42
2.049943760198068	1.8509869051135732e-42
2.1850609760200634	1.9348421912253655e-42
2.32911880778557	1.9981283216013484e-42
2.482672884080825	2.064347151249923e-42
2.646350469004353	2.1327605013167416e-42
2.820821881835908	2.2015998416314955e-42
3.0067898560562853	2.276464082312542e-42
3.205026346501165	2.348959714583157e-42
3.4163360004444185	2.4217386567198195e-42
3.641607367807056	2.480130289876525e-42
3.88173500177676	2.5388683897557028e-42
4.137696654840788	2.598997611864023e-42
4.410529628176546	2.6638892366130407e-42
4.701364833476777	2.7247006457540878e-42
5.011393473755782	2.779919660164096e-42
5.341855792003234	2.8410038098001495e-42
5.694118294562965	2.899791661052504e-42
5.719211346218777	3.797643928639434e-39
6.069610340476412	2.9597959877784526e-42
5.933640764571562	3.4702506191151667e-39
6.213856679538892	2.8874855401692412e-39
6.469887030424093	3.012215549845153e-42
6.612272900542186	2.3436887481744622e-39
6.896543331023841	3.0719770453995775e-42
6.9662774008639765	1.9178659154566328e-39
7.1658863724699735	1.501422193445933e-39
7.351358103871201	3.125076873635108e-42
7.395261442189677	1.1632996614150321e-39
7.836175149993294	3.1764380035376445e-42
7.843743474847394	9.634329047731083e-40
8.352956970938836	3.23134346340789e-42
8.363252914504054	7.889510027439144e-40
8.903824206287027	3.2858242520485596e-42
8.917188992386352	6.449892393102791e-40
9.49104482559425	3.334247914782069e-42
9.488842902798591	5.277081021840925e-40
10.117045478768873	3.369272549122088e-42
10.097272046282617	4.273121169421869e-40
10.78431863168272	3.4089371132269045e-42
10.744574923425112	3.4968033945344724e-40
11.433413396724267	2.8535600800068983e-40
11.495643330700915	3.438991671906554e-42
12.045535173002772	2.3342297492105244e-40
12.253936753651162	3.4577295136414593e-42
12.448426098692437	1.84078118176951e-40
13.06216270706978	3.495512040888414e-42
13.158800726426074	1.487241229513283e-40
13.923846503834513	3.502825103988749e-42
13.919178537232419	1.1872348351299374e-40
14.842267096038958	3.5307545513358574e-42
14.841405915460072	9.549032890395004e-41
15.821380689302423	3.538141346324312e-42
15.824630642554176	7.722217690452288e-41
16.865335517830992	3.502825103988749e-42
16.738327876964444	6.385667523518064e-41
17.49445175290888	5.162881269931928e-41
17.97809137000785	3.4809316866049313e-42
18.248601697831145	4.11190322638975e-41
19.16432464420333	3.4505105993746985e-42
19.34114437964543	3.3556046900066507e-41
20.42890157978147	3.41036230848015e-42
20.622492375529657	2.7113799696156815e-41
21.77662096096906	3.4089371132269045e-42
21.81357143821174	2.212308454416757e-41
22.799053975330537	1.7827041367206357e-41
23.213453657339972	3.3833852039705146e-42
23.450343838056455	1.4951726974537255e-41
24.745025785857656	3.365050242768343e-42
25.002937103921894	1.24763852096706e-41
26.377471564260652	3.365050242768343e-42
26.6057257104451	1.0230817351769149e-41
28.117798568804233	3.346814640871133e-42
27.853004692106698	8.041719635102118e-42
29.047906734269162	6.75822052035349e-42
29.973040829017005	3.320340219629593e-42
30.92643113251613	5.545237598005491e-42
32.1174206291771	3.3592478767550476e-42
32.58178141895372	4.580240041334022e-42
33.915829203598456	3.3993061383371e-42
35.44630859174654	3.2652871371015255e-42
	
